Employee_ID,Name,Dept,Role,Age,MonthlySalary,Attrition_Prob,Risk,Engagement,PerformanceRating,Skill_Gap,Primary_Gap,Recommendation
2080,Sara Khan 1980,Finance,Accountant,56,142288,0.0,LOW,81.5,3,"QuickBooks, SAP Financials",QuickBooks,Learn QuickBooks: Mastering QuickBooks
2081,Vihaan Verma 1981,IT,Developer,45,47875,0.0116,LOW,78.3,3,"API Integration, Database Design, Git Version Control",API Integration,Learn API Integration: Mastering API Integration
2082,Myra Nair 1982,IT,Developer,36,62219,0.0699,LOW,81.0,5,"Database Design, JavaScript / TypeScript",Database Design,Learn Database Design: Mastering Database Design
2083,Myra Nair 1983,Sales,Account Manager,39,71182,0.0,LOW,82.8,4,"Cross-selling, Salesforce",Cross-selling,Learn Cross-selling: Mastering Cross-selling
2084,Clinton Scott 1984,IT,Cybersecurity Specialist,21,114781,0.0009,LOW,51.0,3,"Incident Response, Splunk, Wireshark",Incident Response,Learn Incident Response: Mastering Incident Response
2085,Peggy Mann 1985,Marketing,SEO Analyst,25,41457,0.5291,MEDIUM,55.0,4,"Competitor Analysis, Traffic Analysis",Competitor Analysis,Learn Competitor Analysis: Mastering Competitor Analysis
2086,Joel Fuller 1986,Sales,Business Development,42,172821,0.0018,LOW,86.1,3,"Market Expansion, Partnership Management",Market Expansion,Learn Market Expansion: Mastering Market Expansion
2087,Diya Patel 1987,Sales,Sales Executive,44,68064,0.0,LOW,62.6,3,"B2B Sales, HubSpot",B2B Sales,Learn B2B Sales: Mastering B2B Sales
2088,Troy Ford 1988,IT,Cybersecurity Specialist,57,175893,0.0,LOW,63.9,3,"Incident Response, Nmap",Incident Response,Learn Incident Response: Mastering Incident Response
2089,Clinton Scott 1989,IT,Developer,56,150256,0.0,LOW,56.8,3,"API Integration, Git Version Control",API Integration,Learn API Integration: Mastering API Integration
2090,Avani Bhat 1990,IT,Cybersecurity Specialist,56,133297,0.0,LOW,67.1,3,"SIEM Tools, Wireshark",SIEM Tools,Learn SIEM Tools: Mastering SIEM Tools
2091,Rita Walker 1991,IT,Software Engineer,24,173736,0.0001,LOW,67.8,3,"Code Quality & Testing, Docker, Kubernetes, REST APIs",Code Quality & Testing,Learn Code Quality & Testing: Mastering Code Quality & Testing
2092,Clinton Scott 1992,HR,HR Executive,56,104918,0.0001,LOW,60.8,3,"Onboarding, Workday",Onboarding,Learn Onboarding: Mastering Onboarding
2093,Avani Bhat 1993,IT,Cybersecurity Specialist,38,125179,0.0,LOW,59.4,2,"Nmap, SIEM Tools, Threat Modeling",Nmap,Learn Nmap: Mastering Nmap
2094,Kabir Mehta 1994,Finance,Auditor,36,109944,0.0,LOW,75.8,3,"Internal Audit, SAP",Internal Audit,Learn Internal Audit: Mastering Internal Audit
2095,Myra Nair 1995,Finance,Accountant,38,124142,0.0003,LOW,62.3,3,"Excel, General Ledger, Tax Compliance",Excel,Learn Excel: Mastering Excel
2096,Cody Bright 1996,HR,Recruitment Specialist,42,62603,0.0001,LOW,64.7,2,"Greenhouse, Lever",Greenhouse,Learn Greenhouse: Mastering Greenhouse
2097,Kabir Mehta 1997,HR,HR Manager,22,81458,0.0006,LOW,45.8,3,"Performance Management, Workday",Performance Management,Learn Performance Management: Mastering Performance Management
2098,Avani Bhat 1998,Sales,Account Manager,41,105605,0.007,LOW,95.3,3,"Cross-selling, Salesforce",Cross-selling,Learn Cross-selling: Mastering Cross-selling
2099,Shannon Clark 1999,IT,Software Engineer,56,54623,0.0976,LOW,83.3,4,"Kubernetes, Python",Kubernetes,Learn Kubernetes: Mastering Kubernetes
2100,Kavya Menon 2000,Finance,Accountant,59,79440,0.0,LOW,66.1,2,"Financial Accounting, General Ledger, QuickBooks",Financial Accounting,Learn Financial Accounting: Mastering Financial Accounting
2101,Rohan Pillai 2001,IT,Software Engineer,59,117427,0.0143,LOW,61.2,3,"Git, REST APIs",Git,Learn Git: Mastering Git
2102,Sara Snyder 2002,IT,Tester,49,173776,0.0049,LOW,72.1,2,"Bug Tracking, Test Automation",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
2103,Jasmine Gonzalez 2003,Finance,Financial Analyst,46,128826,0.0,LOW,71.8,3,"Excel, Financial Modeling",Excel,Learn Excel: Mastering Excel
2104,Rohan Pillai 2004,Sales,Account Manager,41,62460,0.2195,LOW,56.7,2,"Client Relationship Management, Salesforce, Zendesk",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2105,Peggy Mann 2005,Finance,Auditor,37,145373,0.0321,LOW,41.4,3,"Excel, SAP",Excel,Learn Excel: Mastering Excel
2106,Shannon Clark 2006,IT,Engineer,36,172637,0.0,LOW,65.7,4,"Cloud Infrastructure, Terraform",Cloud Infrastructure,Learn Cloud Infrastructure: Mastering Cloud Infrastructure
2107,Peter Mckee 2007,Marketing,Marketing Executive,51,39870,0.0002,LOW,53.2,3,"Campaign Management, Market Research",Campaign Management,Learn Campaign Management: Mastering Campaign Management
2108,Ananya Singh 2008,IT,Engineer,29,53909,0.0001,LOW,74.1,3,"AWS, Cloud Infrastructure",AWS,Learn AWS: AWS Certified Solutions Architect & Cloud Engineering
2109,Navya Chopra 2009,Sales,Account Manager,51,44117,0.0,LOW,74.1,3,"Cross-selling, Salesforce",Cross-selling,Learn Cross-selling: Mastering Cross-selling
2110,Sara Snyder 2010,HR,HR Executive,34,102474,0.0002,LOW,60.3,3,"Onboarding, Workday",Onboarding,Learn Onboarding: Mastering Onboarding
2111,Christopher Benson 2011,Marketing,SEO Analyst,57,128926,0.008,LOW,65.6,3,"Competitor Analysis, Traffic Analysis",Competitor Analysis,Learn Competitor Analysis: Mastering Competitor Analysis
2112,Connie Bailey 2012,Sales,Account Manager,22,162463,0.0,LOW,93.2,3,"Client Relationship Management, Gainsight",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2113,Norman Lane 2013,IT,Software Engineer,34,136536,0.0,LOW,81.3,3,"CI/CD, Code Quality & Testing, Python",CI/CD,Learn CI/CD: Mastering CI/CD
2114,Peggy Mann 2014,Finance,Financial Analyst,53,55128,0.0352,LOW,66.6,4,"Financial Modeling, Tableau",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
2115,Arjun Rao 2015,Sales,Sales Executive,55,104001,0.1937,LOW,99.5,4,"Client Relationship Management, HubSpot, Negotiation",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2116,Manish Badami 2016,Support,Support Engineer,59,35440,0.0002,LOW,57.6,4,"SLA Management, Splunk",SLA Management,Learn SLA Management: Mastering SLA Management
2117,Kabir Mehta 2017,IT,Cybersecurity Specialist,40,158491,0.0,LOW,62.2,3,"Incident Response, Network Security, SIEM Tools",Incident Response,Learn Incident Response: Mastering Incident Response
2118,Riya Mishra 2018,Support,Support Engineer,22,177735,0.0,LOW,70.7,2,"Jira, Root Cause Analysis, Technical Troubleshooting",Jira,Learn Jira: Mastering Jira
2119,Vihaan Verma 2019,Support,Helpdesk,39,116662,0.0,LOW,53.6,4,Jira Service Desk,Jira Service Desk,Learn Jira Service Desk: Mastering Jira Service Desk
2120,Taylor Morris 2020,Sales,Business Development,57,35005,0.1768,LOW,93.5,3,"Deal Closing, Salesforce",Deal Closing,Learn Deal Closing: Mastering Deal Closing
2121,Ashley Marsh 2021,Sales,Account Manager,38,42038,0.0007,LOW,74.2,3,"Client Relationship Management, Gainsight, Salesforce",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2122,Rohan Pillai 2022,Finance,Financial Analyst,36,41414,0.0,LOW,62.5,4,"Excel, Variance Analysis",Excel,Learn Excel: Mastering Excel
2123,Anna Dominguez 2023,Finance,Financial Analyst,24,104506,0.0002,LOW,77.4,4,"Budgeting & Forecasting, SQL, Tableau",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
2124,Meera Das 2024,IT,Engineer,32,111586,0.0,LOW,73.8,3,"AWS, Cloud Infrastructure, Linux",AWS,Learn AWS: AWS Certified Solutions Architect & Cloud Engineering
2125,Reyansh Reddy 2025,HR,Recruitment Specialist,49,168678,0.0,LOW,68.3,4,"Candidate Sourcing, Salary Benchmarking",Candidate Sourcing,Learn Candidate Sourcing: Mastering Candidate Sourcing
2126,Rohan Pillai 2026,Marketing,Content Strategist,27,51482,0.0805,LOW,57.5,3,"Canva, Editorial Calendar",Canva,Learn Canva: Mastering Canva
2127,Joel Fuller 2027,Finance,Accountant,34,68948,0.0,LOW,54.8,3,"Excel, QuickBooks, Tax Compliance",Excel,Learn Excel: Mastering Excel
2128,Megan Williams 2028,IT,Data Analyst,32,124987,0.0115,LOW,98.2,3,"Business Reporting, Python, SQL",Business Reporting,Learn Business Reporting: Mastering Business Reporting
2129,Jeffery Lopez 2029,Sales,Business Development,55,55875,0.1077,LOW,55.8,1,"Salesforce, ZoomInfo",Salesforce,Learn Salesforce: Mastering Salesforce
2130,Aditi Sen 2030,Sales,Sales Executive,25,48057,0.0,LOW,92.4,3,"HubSpot, Salesforce",HubSpot,Learn HubSpot: Mastering HubSpot
2131,Vihaan Verma 2031,HR,HR Manager,37,67400,0.0,LOW,61.9,4,"BambooHR, Performance Management, Workday",BambooHR,Learn BambooHR: Mastering BambooHR
2132,Christopher Benson 2032,IT,Tester,52,103607,0.0,LOW,81.5,2,"Bug Tracking, Postman, Selenium",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
2133,Aarav Sharma 2033,Finance,Auditor,30,122561,0.0004,LOW,77.6,3,"ACL Analytics, Internal Audit",ACL Analytics,Learn ACL Analytics: Mastering ACL Analytics
2134,Ishaan Malhotra 2034,Finance,Financial Analyst,37,62503,0.1751,LOW,80.0,3,"Financial Modeling, PowerBI, SQL",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
2135,Manish Badami 2035,HR,Employee Relations,25,136096,0.0,LOW,80.8,3,"Conflict Resolution, Employee Wellbeing",Conflict Resolution,Learn Conflict Resolution: Workplace Conflict Resolution & Empathy-Driven Leadership
2136,Aarav Sharma 2036,Finance,Financial Analyst,29,81612,0.0001,LOW,52.7,3,"Financial Modeling, Tableau",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
2137,Saanvi Iyer 2037,Sales,Sales Executive,53,133318,0.0001,LOW,63.9,5,"B2B Sales, HubSpot, Lead Generation",B2B Sales,Learn B2B Sales: Mastering B2B Sales
2138,Aditya Kumar 2038,IT,Tester,56,119335,0.0001,LOW,55.6,3,"Bug Tracking, Jira, Postman",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
2139,Rita Walker 2039,Finance,Accountant,56,135989,0.0,LOW,74.3,3,"Financial Accounting, QuickBooks, Tax Compliance",Financial Accounting,Learn Financial Accounting: Mastering Financial Accounting
2140,Shannon Clark 2040,IT,Engineer,38,128012,0.0,LOW,56.1,4,"Linux, Terraform",Linux,Learn Linux: Mastering Linux
2141,Reyansh Reddy 2041,IT,Developer,29,116748,0.0,LOW,48.2,3,"JavaScript / TypeScript, Node.js, PostgreSQL",JavaScript / TypeScript,Learn JavaScript / TypeScript: Mastering JavaScript / TypeScript
2142,Anna Dominguez 2042,Marketing,Marketing Executive,49,175500,0.0,LOW,69.2,2,"Campaign Management, Google Ads",Campaign Management,Learn Campaign Management: Mastering Campaign Management
2143,Troy Ford 2043,IT,Tester,34,100195,0.0073,LOW,45.5,3,"Jira, PyTest, Selenium",Jira,Learn Jira: Mastering Jira
2144,Brenda Bauer 2044,Sales,Account Manager,45,124846,0.0,LOW,75.1,5,"Salesforce, Zendesk",Salesforce,Learn Salesforce: Mastering Salesforce
2145,Megan Williams 2045,IT,Engineer,35,137404,0.0006,LOW,56.9,3,Backend Architecture,Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
2146,Navya Chopra 2046,IT,Engineer,26,74142,0.0004,LOW,61.9,3,Cloud Infrastructure,Cloud Infrastructure,Learn Cloud Infrastructure: Mastering Cloud Infrastructure
2147,Vivaan Gupta 2047,Sales,Sales Executive,49,106540,0.0,LOW,44.6,5,"B2B Sales, Lead Generation",B2B Sales,Learn B2B Sales: Mastering B2B Sales
2148,Erin Massey 2048,Sales,Account Manager,35,111948,0.0,LOW,91.8,4,"Contract Renewal, Salesforce, Zendesk",Contract Renewal,Learn Contract Renewal: Mastering Contract Renewal
2149,Ashley Marsh 2049,Marketing,SEO Analyst,49,93951,0.0468,LOW,54.4,3,"Rank Tracking, Screaming Frog",Rank Tracking,Learn Rank Tracking: Mastering Rank Tracking
2150,Ashley Marsh 2050,IT,Software Engineer,24,46755,0.0565,LOW,67.6,5,"CI/CD, Code Quality & Testing, Python, REST APIs",CI/CD,Learn CI/CD: Mastering CI/CD
2151,Navya Chopra 2051,HR,HR Executive,38,152985,0.1295,LOW,50.5,2,"Excel, Payroll Coordination",Excel,Learn Excel: Mastering Excel
2152,Nicole Roberts 2052,IT,Developer,59,119553,0.0,LOW,62.0,4,"Full-Stack Development, JavaScript / TypeScript, Node.js",Full-Stack Development,Learn Full-Stack Development: Mastering Full-Stack Development
2153,Rohan Pillai 2053,IT,Tester,36,169962,0.0002,LOW,93.0,3,"Postman, Selenium",Postman,Learn Postman: Mastering Postman
2154,Sara Khan 2054,Finance,Auditor,31,129376,0.0,LOW,75.6,3,"ACL Analytics, Internal Audit",ACL Analytics,Learn ACL Analytics: Mastering ACL Analytics
2155,Myra Nair 2055,HR,Recruitment Specialist,34,52175,0.0048,LOW,63.3,3,"Greenhouse, Salary Benchmarking",Greenhouse,Learn Greenhouse: Mastering Greenhouse
2156,Sara Khan 2056,HR,Recruitment Specialist,23,100687,0.0,LOW,71.6,1,"Greenhouse, Lever",Greenhouse,Learn Greenhouse: Mastering Greenhouse
2157,Christopher Benson 2057,HR,HR Manager,58,119983,0.0002,LOW,65.3,3,"HR Compliance, Talent Acquisition, Workday",HR Compliance,Learn HR Compliance: Mastering HR Compliance
2158,Connie Bailey 2058,IT,Data Analyst,38,81629,0.0004,LOW,70.9,2,"Business Reporting, PowerBI, Statistical Analysis",Business Reporting,Learn Business Reporting: Mastering Business Reporting
2159,Vivaan Gupta 2059,IT,Tester,40,151779,0.0,LOW,80.9,2,"Jira, PyTest",Jira,Learn Jira: Mastering Jira
2160,Aarav Sharma 2060,Sales,Business Development,45,103513,0.7074,HIGH,68.0,3,"Deal Closing, ZoomInfo",Deal Closing,Learn Deal Closing: Mastering Deal Closing
2161,Sara Khan 2061,IT,Cybersecurity Specialist,58,117762,0.2501,LOW,74.6,4,"SIEM Tools, Threat Modeling",SIEM Tools,Learn SIEM Tools: Mastering SIEM Tools
2162,Arjun Rao 2062,Finance,Financial Analyst,33,167731,0.0001,LOW,74.8,3,"Budgeting & Forecasting, Tableau, Variance Analysis",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
2163,Ayaan Saxena 2063,Support,Support Engineer,24,92941,0.0456,LOW,68.1,3,"Jira, Root Cause Analysis",Jira,Learn Jira: Mastering Jira
2164,Sara Snyder 2064,Sales,Sales Executive,34,78473,0.4729,MEDIUM,63.2,3,"HubSpot, Negotiation, Pipeline Management",HubSpot,Learn HubSpot: Mastering HubSpot
2165,Sara Khan 2065,Finance,Accountant,53,51040,0.9999,HIGH,65.7,3,"Excel, Financial Accounting",Excel,Learn Excel: Mastering Excel
2166,Connie Bailey 2066,IT,Software Engineer,48,104806,0.0,LOW,80.4,4,"Data Structures & Algorithms, System Design",Data Structures & Algorithms,Learn Data Structures & Algorithms: Mastering Data Structures & Algorithms
2167,Arjun Rao 2067,IT,Tester,57,179358,0.0,LOW,81.4,4,"Bug Tracking, Jira, PyTest",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
2168,Brenda Bauer 2068,Sales,Sales Executive,28,147076,0.0,LOW,58.3,3,"Lead Generation, Salesforce",Lead Generation,Learn Lead Generation: Mastering Lead Generation
2169,Aarav Sharma 2069,Marketing,Marketing Executive,54,90916,0.0174,LOW,68.9,5,"Market Research, Meta Ads Manager",Market Research,Learn Market Research: Mastering Market Research
2170,Connie Bailey 2070,HR,HR Executive,25,183672,0.0,LOW,63.0,3,"Onboarding, Payroll Coordination",Onboarding,Learn Onboarding: Mastering Onboarding
2171,Troy Ford 2071,HR,HR Executive,25,168363,0.0088,LOW,81.6,3,"Onboarding, Workday",Onboarding,Learn Onboarding: Mastering Onboarding
2172,Vivaan Gupta 2072,IT,Tester,51,179195,0.0,LOW,66.3,3,"Jira, PyTest, Test Automation",Jira,Learn Jira: Mastering Jira
2173,Troy Ford 2073,Marketing,Marketing Executive,29,38811,0.0,LOW,98.4,3,"Mailchimp, Market Research, Meta Ads Manager",Mailchimp,Learn Mailchimp: Mastering Mailchimp
2174,Taylor Morris 2074,IT,Cybersecurity Specialist,52,66276,0.9706,HIGH,74.6,3,"Nmap, Splunk",Nmap,Learn Nmap: Mastering Nmap
2175,Reyansh Reddy 2075,Finance,Auditor,53,116049,0.0,LOW,86.2,3,"Financial Controls, Internal Audit",Financial Controls,Learn Financial Controls: Mastering Financial Controls
2176,Nicole Roberts 2076,Finance,Accountant,23,178266,0.0,LOW,59.8,3,"General Ledger, QuickBooks",General Ledger,Learn General Ledger: Mastering General Ledger
2177,Shannon Clark 2077,HR,Employee Relations,50,108062,0.0418,LOW,72.1,5,ServiceNow HR,ServiceNow HR,Learn ServiceNow HR: Mastering ServiceNow HR
2178,Ishaan Malhotra 2078,Support,Helpdesk,32,89499,0.6618,MEDIUM,79.4,4,Ticket Resolution,Ticket Resolution,Learn Ticket Resolution: Mastering Ticket Resolution
2179,Kabir Mehta 2079,Support,Helpdesk,49,81281,0.0,LOW,59.6,3,"Troubleshooting, Zendesk",Troubleshooting,Learn Troubleshooting: Mastering Troubleshooting
2180,Megan Williams 2080,Marketing,Content Strategist,23,79852,0.056,LOW,72.2,1,"Canva, Editorial Calendar, Notion",Canva,Learn Canva: Mastering Canva
2181,Vihaan Verma 2081,Finance,Auditor,46,39595,0.0,LOW,84.6,3,"Financial Controls, Risk Assessment",Financial Controls,Learn Financial Controls: Mastering Financial Controls
2182,Aditya Kumar 2082,Sales,Business Development,50,130930,0.0003,LOW,68.1,3,"Deal Closing, Partnership Management",Deal Closing,Learn Deal Closing: Mastering Deal Closing
2183,Ayaan Saxena 2083,Sales,Business Development,29,181474,0.0,LOW,61.8,4,ZoomInfo,ZoomInfo,Learn ZoomInfo: Mastering ZoomInfo
2184,Rita Walker 2084,IT,Cybersecurity Specialist,46,127676,0.0,LOW,93.6,4,"Network Security, SIEM Tools, Threat Modeling",Network Security,Learn Network Security: Mastering Network Security
2185,Aditya Kumar 2085,Sales,Business Development,22,54405,0.9222,HIGH,57.9,4,"Partnership Management, Salesforce",Partnership Management,Learn Partnership Management: Mastering Partnership Management
2186,Kabir Mehta 2086,IT,Engineer,23,93122,0.0,LOW,73.9,3,"DevOps, Linux",DevOps,Learn DevOps: Mastering DevOps
2187,Troy Ford 2087,IT,Tester,24,163909,0.0,LOW,63.5,4,"Manual Testing, PyTest",Manual Testing,Learn Manual Testing: Mastering Manual Testing
2188,Pari Joshi 2088,IT,Cybersecurity Specialist,45,38447,0.0019,LOW,60.8,1,"Incident Response, Nmap, SIEM Tools, Splunk",Incident Response,Learn Incident Response: Mastering Incident Response
2189,Norman Lane 2089,Sales,Account Manager,33,45662,0.0001,LOW,80.9,3,"Contract Renewal, Gainsight",Contract Renewal,Learn Contract Renewal: Mastering Contract Renewal
2190,Vivaan Gupta 2090,Sales,Account Manager,59,93282,0.0001,LOW,69.5,2,"Client Relationship Management, Contract Renewal, Zendesk",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
2191,Norman Lane 2091,Finance,Financial Analyst,55,170971,0.0001,LOW,76.9,4,"Budgeting & Forecasting, Excel, PowerBI",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
2192,Peggy Mann 2092,Finance,Financial Analyst,43,63582,0.0016,LOW,44.9,4,"Budgeting & Forecasting, PowerBI",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
