Employee ID,Name,Department,Job Role,EngagementScore,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
2245,Jasmine Gonzalez 2145,Sales,Business Development,71.5,60,68.52,83.77,4.1,81.44,44,4.9,25,No
2246,Riya Mishra 2146,IT,Data Analyst,54.1,60,64.13,90.56,3.7,80.88,51,4.5,2,No
2247,Judith Ware 2147,Finance,Auditor,72.2,40,68.44,90.02,4.9,97.54,35,4.0,58,No
2248,Connie Bailey 2148,Marketing,Content Strategist,57.7,60,76.02,88.21,4.7,70.4,39,5.0,2,No
2249,Saanvi Iyer 2149,HR,HR Executive,52.2,40,64.58,79.58,4.0,77.24,38,4.8,37,No
2250,Peter Mckee 2150,Sales,Account Manager,60.6,40,76.62,80.61,3.5,80.65,53,3.6,1,No
2251,Peter Mckee 2151,Sales,Account Manager,76.9,60,70.97,82.76,1.8,84.19,41,4.4,16,No
2252,Manish Badami 2152,IT,Developer,76.8,40,68.71,86.63,3.0,89.69,42,3.4,72,No
2253,Ananya Singh 2153,Sales,Business Development,73.2,80,81.77,87.71,2.8,90.92,53,4.3,35,No
2254,Peter Mckee 2154,Sales,Business Development,83.9,40,71.6,86.88,3.0,92.61,42,3.9,72,No
2255,Ananya Singh 2155,Support,Helpdesk,82.6,60,73.3,87.2,5.0,87.85,43,3.7,1,No
2256,Kabir Mehta 2156,Support,Support Engineer,74.5,60,90.98,100.0,3.1,70.16,53,4.3,84,No
2257,Kabir Mehta 2157,Sales,Business Development,72.8,60,68.8,93.94,3.3,70.69,52,3.5,33,No
2258,Clinton Scott 2158,Finance,Auditor,73.6,40,93.66,96.32,3.3,93.18,48,3.9,26,No
2259,Ashley Marsh 2159,HR,HR Manager,70.2,80,74.52,91.25,5.0,92.66,52,4.3,36,No
2260,Sara Snyder 2160,Sales,Account Manager,45.9,80,66.64,88.51,3.9,89.09,39,4.1,70,No
2261,Ananya Singh 2161,IT,Software Engineer,85.6,40,72.46,90.87,4.5,77.44,35,3.9,21,No
2262,Riya Mishra 2162,IT,Cybersecurity Specialist,76.8,60,78.69,89.58,4.0,81.42,40,3.8,67,No
2263,Devansh Banerjee 2163,Sales,Sales Executive,57.4,60,90.55,93.66,2.7,80.81,41,3.8,13,No
2264,Avani Bhat 2164,Sales,Business Development,89.1,80,85.99,81.17,4.8,75.8,39,5.0,22,Yes
2265,Devansh Banerjee 2165,Finance,Auditor,64.9,60,78.64,93.07,4.1,86.07,42,4.6,43,No
2266,Jasmine Gonzalez 2166,Marketing,SEO Analyst,70.7,60,90.6,89.17,3.8,100.0,40,3.0,64,No
2267,Ananya Singh 2167,Finance,Financial Analyst,84.3,60,59.19,75.35,5.0,80.03,35,3.4,78,No
2268,Peter Mckee 2168,HR,Employee Relations,74.6,60,80.49,88.6,3.7,94.37,46,3.3,77,No
2269,Rita Walker 2169,Sales,Account Manager,88.0,60,81.1,78.86,3.8,76.92,39,3.7,60,No
2270,Aditi Sen 2170,Finance,Auditor,67.8,60,81.22,84.26,3.7,71.71,39,4.7,84,No
2271,Judith Ware 2171,IT,Data Analyst,92.3,20,61.9,86.89,4.5,91.9,49,3.5,54,No
2272,Clinton Scott 2172,IT,Tester,62.7,20,67.83,77.45,4.4,82.25,51,4.3,70,No
2273,Devansh Banerjee 2173,Marketing,SEO Specialist,87.8,60,76.34,87.62,4.1,94.17,39,4.7,84,No
2274,Avani Bhat 2174,IT,Developer,44.8,60,89.15,88.48,3.3,95.77,53,2.7,49,No
2275,Sara Snyder 2175,Finance,Auditor,58.8,60,97.15,93.29,3.7,81.77,44,3.7,11,No
2276,Clinton Scott 2176,IT,Developer,75.6,80,71.36,84.82,3.3,94.74,37,3.0,78,No
2277,Anna Dominguez 2177,IT,Cybersecurity Specialist,67.2,60,64.9,89.92,4.6,76.99,45,3.6,14,No
2278,Shannon Clark 2178,IT,Developer,71.1,60,86.16,87.33,3.0,76.87,42,4.3,16,No
2279,Nicole Roberts 2179,HR,Employee Relations,72.5,60,100.0,85.07,4.9,92.58,47,3.0,33,No
2280,Riya Mishra 2180,HR,HR Executive,57.7,60,89.07,76.31,4.7,71.62,40,4.0,34,No
2281,Rohan Pillai 2181,IT,Cybersecurity Specialist,58.6,80,70.51,87.22,3.3,83.99,37,2.9,38,No
2282,David Williams 2182,Support,Helpdesk,74.8,20,100.0,93.21,3.7,94.0,53,3.2,77,No
2283,Devansh Banerjee 2183,Marketing,SEO Analyst,64.0,40,84.87,81.46,3.5,94.53,41,4.7,54,No
2284,Aditya Kumar 2184,Sales,Account Manager,88.1,60,70.09,86.48,4.2,80.54,36,4.4,58,No
2285,David Williams 2185,IT,Software Engineer,69.7,60,97.34,87.51,4.7,92.07,53,3.2,4,No
2286,Taylor Morris 2186,IT,Data Analyst,80.6,20,69.3,95.72,4.6,75.02,47,4.0,29,No
2287,Aarav Sharma 2187,HR,Employee Relations,77.3,60,71.79,88.21,3.6,78.66,45,3.9,3,No
2288,Shannon Clark 2188,IT,Engineer,64.8,60,85.27,90.02,4.7,85.84,43,4.2,14,No
2289,Sara Snyder 2189,Finance,Financial Analyst,48.2,60,77.75,87.94,4.6,87.02,53,4.5,34,No
2290,Connie Bailey 2190,HR,Recruitment Specialist,86.2,60,78.37,84.55,3.8,75.62,53,5.0,73,No
2291,Vivaan Gupta 2191,Finance,Auditor,60.3,20,78.39,80.06,3.9,98.9,48,3.8,54,No
2292,Sara Snyder 2192,Marketing,Marketing Executive,67.2,40,89.14,86.0,4.8,68.98,46,5.0,65,No
2293,Judith Ware 2193,Support,Helpdesk,70.2,60,54.76,90.75,4.5,84.43,35,3.5,59,No
2294,Vihaan Verma 2194,IT,Cybersecurity Specialist,71.4,60,80.85,88.86,4.6,85.57,35,3.9,23,No
2295,Shannon Clark 2195,HR,HR Executive,83.5,80,75.1,98.36,5.0,70.02,51,3.7,21,No
2296,Taylor Morris 2196,Marketing,Content Lead,72.1,40,70.48,94.62,4.2,94.59,38,3.7,43,No
2297,Ashley Marsh 2197,Support,Support Engineer,70.5,80,70.45,96.68,4.1,78.08,47,4.1,31,No
2298,Steven Barnett 2198,IT,Engineer,84.2,60,51.63,73.77,4.7,84.79,45,4.5,82,No
2299,Ishaan Malhotra 2199,Sales,Account Manager,79.2,60,70.02,99.06,5.0,86.62,52,4.2,50,No
2300,Jeffery Lopez 2200,Marketing,Marketing Executive,63.2,60,90.9,89.87,3.5,72.37,46,4.5,84,No
2301,Aditya Kumar 2201,IT,Data Analyst,58.2,60,86.32,90.86,3.8,75.42,53,4.4,2,No
2302,Aditya Kumar 2202,IT,Tester,62.1,60,76.09,94.27,3.3,96.5,54,4.2,69,No
2303,Saanvi Iyer 2203,Finance,Auditor,71.4,60,63.89,88.15,4.1,83.47,35,3.9,31,No
2304,Clinton Scott 2204,HR,HR Executive,57.0,60,86.22,80.51,4.4,62.42,52,3.6,1,No
2305,Ashley Marsh 2205,Support,Support Engineer,73.1,60,91.1,98.13,3.3,81.58,36,3.7,58,No
2306,Brenda Bauer 2206,IT,Tester,70.4,60,88.34,82.62,4.6,83.74,45,4.8,72,No
2307,Anna Dominguez 2207,IT,Engineer,41.5,60,68.31,81.1,3.6,85.75,49,3.7,76,No
2308,Myra Nair 2208,Marketing,Content Strategist,55.1,60,69.35,86.36,3.6,68.01,49,4.4,13,No
2309,Jasmine Gonzalez 2209,IT,Engineer,37.4,80,94.56,85.3,4.6,83.77,40,4.9,50,No
2310,Riya Mishra 2210,Finance,Financial Analyst,67.9,80,65.91,88.03,3.5,77.34,38,4.3,10,No
2311,Christopher Benson 2211,IT,Data Analyst,84.9,100,82.78,87.31,3.1,85.77,46,4.2,77,No
2312,Riya Mishra 2212,HR,HR Manager,49.3,40,60.22,97.43,4.3,88.05,45,5.0,79,No
2313,Judith Ware 2213,IT,Cybersecurity Specialist,56.1,80,75.0,91.22,3.8,87.2,42,4.1,9,No
2314,Pari Joshi 2214,Marketing,Content Lead,70.0,80,83.85,82.0,4.6,95.23,36,3.8,83,No
2315,Meera Das 2215,Sales,Business Development,59.2,60,77.7,82.96,4.4,100.0,50,5.0,79,No
2316,Judith Ware 2216,HR,HR Manager,59.2,60,83.24,85.28,2.9,74.93,36,3.8,57,No
2317,Nicole Roberts 2217,HR,HR Manager,78.5,100,65.74,85.31,4.7,80.94,38,4.0,33,No
2318,Ananya Singh 2218,Sales,Sales Executive,66.1,100,69.8,84.4,5.0,89.94,36,3.7,79,No
2319,Judith Ware 2219,HR,HR Manager,54.2,60,82.82,80.29,4.5,82.99,43,2.7,77,No
2320,Manish Badami 2220,Sales,Account Manager,46.9,60,84.97,90.03,4.5,62.22,47,3.0,52,No
2321,Myra Nair 2221,Sales,Business Development,98.5,80,80.2,84.81,3.8,82.46,54,3.4,27,Yes
2322,Kabir Mehta 2222,Sales,Account Manager,85.5,40,87.47,81.34,3.6,93.87,36,4.0,17,No
2323,Ananya Singh 2223,HR,Recruitment Specialist,66.6,60,61.43,91.4,4.0,72.84,53,4.1,25,No
2324,Saanvi Iyer 2224,Sales,Business Development,73.1,100,73.34,93.93,4.5,85.76,42,4.2,6,No
2325,Navya Chopra 2225,HR,HR Manager,66.1,80,96.23,86.28,4.4,68.74,45,3.6,44,No
2326,Shannon Clark 2226,IT,Software Engineer,78.1,80,90.83,100.0,3.6,90.96,42,3.6,44,No
2327,Jasmine Gonzalez 2227,Finance,Financial Analyst,61.7,60,84.34,100.0,3.6,85.93,50,5.0,70,No
2328,Anna Dominguez 2228,IT,Developer,65.5,60,76.45,91.48,3.0,79.46,54,3.6,34,No
2329,Rita Walker 2229,IT,Tester,77.5,100,88.35,84.72,4.3,80.66,51,4.3,51,No
2330,Diya Patel 2230,Support,Support Engineer,89.4,60,82.29,89.88,3.7,72.01,49,4.7,20,No
2331,Aditi Sen 2231,IT,Tester,80.9,80,62.83,79.43,3.7,92.06,41,4.3,27,No
2332,Diya Patel 2232,Finance,Accountant,86.8,60,87.96,81.9,4.9,77.61,35,3.8,43,No
2333,Connie Bailey 2233,HR,HR Executive,68.3,60,69.34,76.22,4.3,88.0,48,3.3,79,No
2334,Troy Ford 2234,Sales,Business Development,64.5,20,85.6,83.6,4.1,76.3,50,3.3,55,No
2335,Reyansh Reddy 2235,HR,Recruitment Specialist,48.7,60,61.84,79.37,4.4,100.0,37,3.7,9,No
2336,Vivaan Gupta 2236,HR,HR Manager,72.9,60,93.99,92.37,4.8,96.48,52,3.9,22,No
2337,Diya Patel 2237,IT,Data Analyst,76.5,40,75.25,82.76,2.9,100.0,53,4.0,47,No
2338,Kabir Mehta 2238,IT,Data Analyst,68.4,60,66.91,89.94,3.6,100.0,40,3.6,51,No
2339,Peter Mckee 2239,IT,Software Engineer,62.7,60,71.11,93.24,3.8,78.92,43,3.7,14,No
2340,Megan Williams 2240,IT,Tester,86.9,60,74.63,96.2,3.3,76.93,47,4.8,54,No
2341,Judith Ware 2241,Support,Support Engineer,79.6,40,77.94,85.53,3.7,100.0,46,3.4,42,No
2342,Jasmine Gonzalez 2242,Sales,Account Manager,87.8,60,91.18,90.17,3.0,82.87,49,3.6,49,No
2343,Jeffery Lopez 2243,Sales,Business Development,60.6,40,78.7,90.4,4.5,90.67,41,3.2,5,No
2344,Ananya Singh 2244,IT,Cybersecurity Specialist,63.5,20,56.29,96.9,3.6,79.03,46,5.0,32,No
2345,Cody Bright 2245,Sales,Sales Executive,86.4,40,65.7,93.48,4.0,79.17,51,2.8,61,No
2346,Pari Joshi 2246,Sales,Business Development,71.4,60,100.0,97.12,3.9,90.64,47,3.8,54,No
2347,Erin Massey 2247,Sales,Sales Executive,65.2,40,79.35,76.35,4.2,68.24,51,5.0,38,No
2348,Diya Patel 2248,HR,HR Executive,66.0,20,87.51,83.35,2.4,90.27,42,4.8,11,No
2349,Christopher Benson 2249,IT,Engineer,71.9,40,74.92,95.22,4.2,88.2,52,4.2,30,No
2350,Avani Bhat 2250,HR,Recruitment Specialist,84.0,80,67.95,92.06,3.7,79.76,36,4.3,73,No
2351,Manish Badami 2251,Finance,Auditor,70.1,80,73.19,87.12,4.1,84.19,51,3.4,52,No
2352,Brenda Bauer 2252,HR,HR Manager,81.5,40,79.28,84.68,3.2,85.45,46,3.1,33,No
2353,Ayaan Saxena 2253,Finance,Auditor,77.6,60,73.4,93.52,4.1,85.9,47,3.6,40,No
2354,Sara Khan 2254,IT,Tester,61.5,80,97.18,74.14,4.7,89.52,49,3.7,9,No
2355,Jeffery Lopez 2255,Sales,Business Development,61.5,40,71.84,93.55,4.0,77.48,45,4.3,51,No
2356,Christopher Benson 2256,IT,Software Engineer,66.6,40,67.45,88.63,3.5,100.0,43,3.9,74,No
2357,Avani Bhat 2257,IT,Engineer,56.0,40,86.09,84.58,3.5,82.36,42,5.0,56,No
2358,Erin Massey 2258,IT,Software Engineer,65.8,100,87.32,91.52,4.2,82.95,54,4.2,77,No
2359,Taylor Morris 2259,IT,Developer,90.2,60,78.3,85.3,4.2,99.56,49,3.0,2,No
2360,Saanvi Iyer 2260,HR,Recruitment Specialist,71.6,60,71.98,88.2,4.1,69.37,51,3.1,56,No
2361,Nicole Roberts 2261,HR,Recruitment Specialist,62.8,20,58.99,87.68,3.9,99.47,48,3.8,32,No
2362,Jasmine Gonzalez 2262,HR,Recruitment Specialist,95.0,100,90.21,93.21,4.0,84.75,39,3.6,6,Yes
2363,Saanvi Iyer 2263,Sales,Account Manager,60.8,60,86.69,89.11,3.9,79.76,50,4.0,3,No
2364,Meera Das 2264,HR,HR Manager,60.5,60,73.6,74.64,3.7,75.04,42,4.5,38,No
2365,Jeffery Lopez 2265,Marketing,Content Lead,86.8,60,78.6,78.26,4.4,73.85,51,4.4,47,No
2366,Steven Barnett 2266,IT,Software Engineer,79.9,80,75.73,80.41,4.1,81.27,45,3.3,73,No
2367,Pari Joshi 2267,IT,Developer,70.4,40,94.29,91.2,4.7,86.22,52,4.7,78,No
2368,Rohan Pillai 2268,IT,Developer,82.0,80,67.62,91.9,4.6,88.98,36,3.8,15,No
2369,Rohan Pillai 2269,Finance,Accountant,75.6,60,71.8,99.69,4.1,86.13,35,4.0,37,No
2370,Jasmine Gonzalez 2270,IT,Data Analyst,57.8,40,70.83,80.9,4.3,79.92,43,3.5,3,No
2371,Aditya Kumar 2271,Support,Support Engineer,43.2,60,81.1,97.16,3.3,94.72,42,4.2,3,No
2372,Avani Bhat 2272,IT,Tester,65.2,80,78.56,74.43,3.9,100.0,36,4.2,26,No
2373,Vivaan Gupta 2273,Sales,Business Development,85.0,60,80.0,88.12,4.1,95.96,46,4.9,16,No
2374,Kavya Menon 2274,Finance,Auditor,66.9,20,69.19,89.72,3.0,81.13,40,3.6,69,No
2375,Navya Chopra 2275,IT,Software Engineer,77.5,60,92.85,89.69,4.2,88.02,36,4.1,53,No
2376,Brenda Bauer 2276,Marketing,SEO Analyst,74.2,60,73.46,85.83,3.3,88.53,46,4.2,7,No
2377,David Williams 2277,Marketing,Content Lead,51.7,60,89.88,88.83,3.4,96.83,52,4.2,52,No
2378,Christopher Benson 2278,Sales,Business Development,67.1,60,100.0,79.35,3.6,81.29,39,4.8,4,No
2379,Jasmine Gonzalez 2279,Sales,Business Development,76.3,40,69.27,94.06,3.9,76.28,47,3.5,68,No
2380,Kabir Mehta 2280,Sales,Account Manager,62.6,60,81.42,89.75,3.1,93.07,38,4.3,46,No
2381,Avani Bhat 2281,IT,Developer,67.6,60,76.68,90.54,4.4,87.25,42,4.3,73,No
2382,Vihaan Verma 2282,Sales,Account Manager,76.7,80,98.31,86.05,4.0,75.13,44,3.8,39,No
2383,Aditya Kumar 2283,Sales,Sales Executive,72.9,60,75.19,85.7,5.0,89.64,48,4.1,6,No
2384,Erin Massey 2284,Finance,Auditor,84.6,60,80.49,91.67,4.1,98.71,54,4.1,11,No
2385,Norman Lane 2285,Sales,Sales Executive,76.6,60,80.27,99.13,4.2,78.45,36,4.3,24,No
2386,Rita Walker 2286,Sales,Business Development,60.5,60,77.0,78.24,3.4,76.87,36,3.8,27,No
2387,Ishaan Malhotra 2287,Sales,Business Development,66.3,60,85.55,77.89,3.2,84.24,38,3.5,42,No
2388,Avani Bhat 2288,IT,Software Engineer,72.2,60,78.93,89.86,4.3,89.44,45,4.1,76,No
2389,Vihaan Verma 2289,HR,HR Executive,88.1,80,82.82,85.67,3.2,83.4,43,4.4,46,Yes
2390,Megan Williams 2290,Finance,Financial Analyst,66.3,60,80.14,88.87,4.3,93.08,52,3.4,48,No
2391,Megan Williams 2291,Marketing,Content Lead,51.2,60,71.95,87.83,4.9,86.09,51,4.5,53,No
2392,Pari Joshi 2292,Finance,Financial Analyst,77.3,40,75.31,92.35,4.5,92.09,36,4.1,17,No
2393,Norman Lane 2293,IT,Software Engineer,62.9,60,83.55,86.0,4.2,78.23,41,3.9,26,No
2394,Taylor Morris 2294,IT,Developer,56.6,20,83.51,79.54,4.1,74.18,46,4.0,71,No
2395,Ishaan Malhotra 2295,Sales,Account Manager,72.2,60,90.45,82.47,3.7,81.28,50,3.3,5,No
2396,Shannon Clark 2296,HR,Employee Relations,83.7,60,96.59,86.88,3.8,73.23,44,4.1,74,No
2397,Devansh Banerjee 2297,Finance,Auditor,65.1,60,72.79,79.22,3.6,87.27,45,3.9,68,No
2398,Aarav Sharma 2298,Sales,Sales Executive,78.0,60,79.35,87.74,3.1,67.87,43,4.2,70,No
2399,Vihaan Verma 2299,IT,Tester,80.2,60,76.07,88.43,3.9,80.38,38,3.9,21,No
2400,Ashley Marsh 2300,HR,HR Executive,81.5,100,66.93,85.5,4.6,81.71,50,3.7,58,No
2401,Manish Badami 2301,IT,Data Analyst,63.2,60,83.65,89.46,3.1,75.63,53,3.3,46,No
2402,Cody Bright 2302,Finance,Accountant,58.5,60,85.78,76.7,4.7,81.55,54,3.0,67,No
2403,David Williams 2303,Sales,Sales Executive,60.2,60,67.23,81.33,4.6,84.03,39,3.8,31,No
2404,Saanvi Iyer 2304,IT,Tester,81.5,60,74.26,80.0,4.1,94.15,46,2.5,82,No
2405,Judith Ware 2305,Marketing,Content Lead,80.0,20,73.28,94.16,4.1,75.67,44,3.1,0,No
2406,Riya Mishra 2306,Finance,Financial Analyst,60.5,60,62.92,100.0,3.8,86.86,48,4.5,53,No
2407,Sara Snyder 2307,Marketing,Content Lead,97.6,60,77.64,81.83,3.9,88.45,54,3.5,45,No
2408,Ayaan Saxena 2308,Marketing,Content Strategist,59.1,60,66.55,86.35,3.6,83.83,54,4.4,40,No
2409,Pari Joshi 2309,IT,Developer,84.0,60,79.59,83.15,3.9,80.02,46,4.3,40,No
2410,Norman Lane 2310,IT,Software Engineer,90.2,60,80.69,89.55,4.0,74.89,38,3.5,7,No
2411,Anna Dominguez 2311,Sales,Business Development,73.3,60,81.93,83.74,5.0,99.19,54,4.6,31,No
2412,Ishaan Malhotra 2312,Finance,Accountant,62.8,60,82.41,89.98,4.2,84.58,43,4.8,29,No
2413,Megan Williams 2313,Sales,Sales Executive,63.0,80,93.31,92.66,3.8,81.48,48,3.1,45,No
2414,Saanvi Iyer 2314,IT,Engineer,68.9,60,69.91,79.43,3.8,100.0,39,4.5,51,No
2415,Ashley Marsh 2315,Support,Helpdesk,85.0,60,70.42,89.9,3.5,85.78,43,3.6,60,No
2416,Steven Barnett 2316,Sales,Business Development,57.6,60,84.55,75.44,3.6,100.0,36,3.1,12,No
2417,Ananya Singh 2317,HR,HR Manager,49.9,60,76.68,86.2,4.4,72.67,46,4.1,39,No
2418,Vivaan Gupta 2318,HR,Recruitment Specialist,76.3,80,89.25,85.73,3.6,82.1,46,4.3,60,No
2419,Anna Dominguez 2319,HR,Employee Relations,79.0,80,83.62,86.4,3.5,73.04,47,4.0,43,No
2420,Manish Badami 2320,Sales,Business Development,95.6,60,97.18,85.82,3.5,83.02,45,5.0,61,No
2421,Sara Khan 2321,Sales,Business Development,55.4,80,77.09,84.54,3.5,82.98,42,4.4,43,No
2422,Ananya Singh 2322,Finance,Accountant,70.4,40,63.18,86.14,4.6,80.34,46,4.0,47,No
2423,Joel Fuller 2323,Sales,Account Manager,85.9,80,81.41,89.67,4.0,84.43,43,4.1,73,Yes
2424,Pari Joshi 2324,Finance,Financial Analyst,73.5,60,77.28,89.86,3.7,80.73,46,5.0,58,No
2425,Joel Fuller 2325,Support,Helpdesk,69.7,60,83.34,88.81,3.9,83.12,45,4.3,56,No
2426,Jasmine Gonzalez 2326,Sales,Account Manager,81.5,80,84.63,83.98,4.0,77.95,53,4.8,10,No
2427,Vivaan Gupta 2327,Sales,Sales Executive,64.8,60,72.65,95.56,3.5,95.54,42,4.6,24,No
2428,Diya Patel 2328,HR,Recruitment Specialist,82.2,100,67.91,98.68,3.1,75.13,41,3.3,60,No
2429,Jeffery Lopez 2329,Sales,Sales Executive,57.0,40,76.54,78.98,4.7,85.7,48,3.4,45,No
2430,Peter Mckee 2330,HR,HR Manager,53.8,60,54.19,89.15,4.5,74.46,36,4.0,53,No
2431,Anna Dominguez 2331,Sales,Account Manager,68.7,60,78.81,84.72,4.1,77.32,54,3.9,33,No
2432,Anna Dominguez 2332,IT,Cybersecurity Specialist,41.2,20,73.93,94.48,4.5,78.17,46,4.2,83,No
2433,Manish Badami 2333,Finance,Auditor,73.0,40,86.62,87.91,5.0,82.95,35,4.8,6,No
2434,Sara Khan 2334,IT,Cybersecurity Specialist,51.2,20,58.14,88.37,3.6,85.4,44,4.5,61,No
2435,Rohan Pillai 2335,Finance,Auditor,75.4,100,78.06,91.46,3.2,75.15,35,3.1,56,No
2436,Sara Snyder 2336,Finance,Accountant,74.2,80,93.76,85.92,4.3,80.69,44,3.6,75,No
2437,Arjun Rao 2337,HR,HR Manager,71.2,60,84.75,99.74,3.0,76.07,42,5.0,4,No
2438,Arjun Rao 2338,Sales,Sales Executive,77.2,40,87.81,91.57,3.9,75.72,47,4.4,75,No
2439,Vivaan Gupta 2339,IT,Cybersecurity Specialist,74.5,40,81.4,94.52,3.7,93.07,48,3.1,34,No
2440,Riya Mishra 2340,Finance,Auditor,68.5,60,61.38,86.46,4.3,72.86,44,3.9,83,No
2441,Aarav Sharma 2341,Sales,Sales Executive,94.0,100,79.67,87.14,3.6,84.6,35,2.9,36,Yes
2442,Riya Mishra 2342,HR,HR Manager,76.7,60,82.08,93.68,4.6,97.58,40,4.6,59,No
2443,Kavya Menon 2343,IT,Software Engineer,81.3,60,67.22,92.98,3.5,93.65,46,4.3,64,No
2444,Taylor Morris 2344,IT,Engineer,84.9,60,76.73,79.26,4.3,87.4,54,3.9,15,No
2445,Peggy Mann 2345,Sales,Sales Executive,80.0,100,48.99,88.89,3.5,83.87,49,4.0,29,No
2446,Diya Patel 2346,Marketing,SEO Specialist,96.8,60,74.66,91.32,4.2,89.89,47,4.3,72,No
2447,Avani Bhat 2347,IT,Developer,74.0,100,73.64,87.09,3.3,86.96,49,4.7,41,No
2448,Connie Bailey 2348,Sales,Sales Executive,71.9,20,92.02,90.65,3.9,95.38,50,4.3,60,No
2449,Devansh Banerjee 2349,IT,Tester,64.2,60,71.97,87.38,4.7,82.93,46,4.4,73,No
2450,Vihaan Verma 2350,Sales,Account Manager,68.9,60,75.34,72.27,4.0,92.01,54,4.2,76,No
2451,Arjun Rao 2351,Support,Helpdesk,63.2,60,77.21,78.82,4.6,81.39,45,4.8,47,No
2452,Avani Bhat 2352,Marketing,Marketing Executive,80.1,60,72.1,94.82,3.9,99.15,46,5.0,61,No
2453,Kabir Mehta 2353,Sales,Business Development,61.1,20,85.2,86.29,3.6,82.71,36,3.6,83,No
2454,Rohan Pillai 2354,IT,Engineer,72.9,40,58.08,89.33,4.0,71.05,37,3.9,63,No
2455,Rohan Pillai 2355,Sales,Business Development,78.7,80,89.37,87.97,4.3,84.62,51,4.0,56,No
2456,Megan Williams 2356,Sales,Business Development,73.8,60,77.88,82.22,2.8,90.12,48,3.6,67,No
2457,Pari Joshi 2357,Sales,Business Development,61.2,100,91.02,84.73,4.2,97.03,41,3.8,45,No
2458,Judith Ware 2358,IT,Data Analyst,80.4,60,50.53,90.3,3.3,76.03,54,4.0,27,No
2459,Pari Joshi 2359,Finance,Accountant,71.0,60,53.64,91.02,3.2,70.04,48,4.0,76,No
2460,Christopher Benson 2360,IT,Engineer,37.5,80,75.08,100.0,4.2,87.97,43,3.7,2,No
2461,Rita Walker 2361,Support,Helpdesk,60.2,80,83.06,84.66,4.7,87.73,44,3.7,36,No
2462,Pari Joshi 2362,IT,Cybersecurity Specialist,88.8,60,72.45,99.69,4.0,72.71,45,4.0,47,No
2463,Devansh Banerjee 2363,IT,Tester,89.8,40,83.84,81.98,3.1,81.36,45,3.5,18,No
2464,Ashley Marsh 2364,IT,Tester,78.3,80,87.81,91.42,3.5,81.72,53,4.2,82,No
2465,Pari Joshi 2365,Sales,Business Development,81.4,80,84.66,89.25,3.6,90.58,47,3.3,16,No
2466,Kabir Mehta 2366,Sales,Account Manager,62.7,80,79.03,87.12,4.0,80.69,44,4.0,81,No
2467,Aditi Sen 2367,Sales,Account Manager,68.9,60,78.96,87.96,3.9,80.52,50,5.0,81,No
2468,Peter Mckee 2368,Sales,Sales Executive,86.8,60,71.85,83.64,4.2,84.92,44,3.9,39,No
2469,Avani Bhat 2369,Finance,Financial Analyst,77.1,80,77.45,94.33,4.5,72.98,44,4.5,49,No
2470,Christopher Benson 2370,Sales,Business Development,72.8,20,67.76,82.1,4.1,99.21,46,3.3,72,No
2471,Ananya Singh 2371,Finance,Accountant,69.8,60,70.15,90.22,4.4,91.47,35,3.7,28,No
2472,Avani Bhat 2372,IT,Developer,86.1,20,83.14,93.29,3.7,78.39,52,4.4,50,No
2473,Saanvi Iyer 2373,Marketing,Content Lead,85.5,40,73.37,97.69,5.0,75.06,54,2.5,41,No
2474,Steven Barnett 2374,Marketing,SEO Analyst,79.8,60,70.62,94.8,4.2,75.68,45,4.4,28,No
2475,Aditya Kumar 2375,IT,Engineer,72.8,20,82.49,92.01,4.3,88.69,41,4.0,65,No
2476,Avani Bhat 2376,Sales,Account Manager,67.7,40,81.8,83.54,5.0,75.92,48,3.8,16,No
2477,Kavya Menon 2377,IT,Cybersecurity Specialist,80.3,60,75.85,82.5,4.0,82.01,42,4.9,30,No
2478,Rita Walker 2378,Finance,Financial Analyst,58.8,60,76.51,80.03,3.5,70.47,38,3.1,51,No
2479,Ananya Singh 2379,Finance,Financial Analyst,61.3,60,82.16,79.36,4.7,88.33,37,4.2,38,No
2480,Peggy Mann 2380,Marketing,Marketing Executive,54.6,60,87.69,87.99,4.7,88.63,44,4.5,59,No
2481,Myra Nair 2381,Sales,Account Manager,86.8,80,80.01,82.91,4.0,82.52,43,3.6,50,Yes
2482,Anna Dominguez 2382,Sales,Sales Executive,63.4,60,66.08,96.39,5.0,85.55,49,2.8,83,No
2483,Kabir Mehta 2383,Marketing,SEO Analyst,76.8,60,75.79,83.95,3.9,90.37,42,4.2,15,No
2484,Erin Massey 2384,Finance,Auditor,70.5,100,73.93,88.66,4.5,85.33,47,4.5,13,No
2485,Taylor Morris 2385,IT,Cybersecurity Specialist,100.0,20,67.47,86.15,4.8,90.25,41,4.9,83,No
2486,Kavya Menon 2386,Marketing,Content Strategist,77.3,60,82.98,78.17,4.0,74.66,47,3.0,41,No
2487,Connie Bailey 2387,HR,HR Executive,49.7,60,83.75,95.63,4.2,87.03,40,3.8,50,No
2488,Christopher Benson 2388,Sales,Sales Executive,86.1,80,85.26,92.87,4.5,85.55,44,5.0,23,Yes
2489,Myra Nair 2389,HR,Recruitment Specialist,67.4,80,68.09,93.67,3.7,93.62,53,4.2,81,No
2490,Diya Patel 2390,IT,Software Engineer,69.6,20,79.57,92.16,3.4,84.24,45,4.2,42,No
