Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,No,Travel_Rarely,641,Research & Development,17,2,Human Resources,1,2106,2,Female,92,3,1,Engineer,1,Married,14386,15666,2,Y,Yes,18,4,3,80,0,4,6,3,2,0,1,1
51,No,Travel_Rarely,1371,Research & Development,14,2,Marketing,1,2107,1,Male,72,3,1,Marketing Executive,4,Single,3322,21763,2,Y,No,15,3,1,80,2,18,2,2,15,14,9,13
29,No,Travel_Frequently,319,Research & Development,23,4,Medical,1,2108,2,Other,96,3,1,Engineer,1,Divorced,4492,13502,4,Y,No,12,3,4,80,2,10,4,3,10,7,9,9
51,No,Travel_Rarely,1069,Sales,2,3,Medical,1,2109,2,Female,72,3,3,Account Manager,4,Single,3676,20252,7,Y,No,20,3,4,80,1,14,1,4,8,8,3,6
34,No,Travel_Rarely,1106,Research & Development,26,2,Human Resources,1,2110,1,Female,30,3,4,HR Executive,3,Divorced,8539,22713,2,Y,Yes,14,3,2,80,1,6,2,2,2,0,0,1
57,No,Travel_Rarely,658,Research & Development,26,3,Technical Degree,1,2111,3,Male,33,3,4,SEO Analyst,2,Married,10743,25762,2,Y,Yes,20,3,2,80,2,5,0,4,5,2,1,5
22,No,Travel_Frequently,1267,Sales,22,2,Marketing,1,2112,3,Male,54,4,2,Account Manager,4,Married,13538,10329,7,Y,No,24,3,2,80,2,18,5,1,15,13,6,13
34,No,Travel_Frequently,859,Research & Development,10,4,Marketing,1,2113,1,Other,82,2,3,Software Engineer,4,Married,11378,2559,3,Y,Yes,19,3,4,80,2,16,0,4,13,11,4,11
53,No,Travel_Rarely,1197,Research & Development,28,2,Life Sciences,1,2114,3,Female,64,3,3,Financial Analyst,4,Divorced,4594,21941,0,Y,Yes,19,4,1,80,1,12,6,4,6,6,4,4
55,No,Non-Travel,128,Sales,6,3,Human Resources,1,2115,3,Male,54,4,3,Sales Executive,1,Single,8666,21268,4,Y,Yes,24,4,4,80,0,10,5,2,5,4,2,5
59,No,Travel_Rarely,861,Research & Development,16,3,Life Sciences,1,2116,1,Female,32,2,1,Support Engineer,1,Married,2953,24782,4,Y,No,20,4,4,80,0,15,6,3,6,5,1,6
40,No,Travel_Rarely,220,Research & Development,7,4,Technical Degree,1,2117,3,Female,80,3,1,Cybersecurity Specialist,4,Married,13207,12047,3,Y,No,18,3,1,80,1,15,0,4,6,6,1,6
22,No,Non-Travel,114,Research & Development,19,2,Life Sciences,1,2118,4,Female,79,2,4,Support Engineer,1,Divorced,14811,7486,5,Y,No,16,2,3,80,0,6,4,3,3,1,0,2
39,No,Travel_Rarely,319,Research & Development,24,3,Technical Degree,1,2119,1,Female,42,2,3,Helpdesk,1,Single,9721,13056,3,Y,No,15,4,2,80,2,15,0,4,11,11,4,10
57,No,Travel_Rarely,406,Sales,21,3,Life Sciences,1,2120,3,Male,64,3,3,Business Development,1,Married,2917,19483,6,Y,Yes,15,3,4,80,1,12,5,3,11,10,3,10
38,No,Travel_Rarely,923,Sales,10,3,Human Resources,1,2121,3,Female,84,4,2,Account Manager,1,Married,3503,19132,7,Y,No,11,3,4,80,2,9,3,3,3,1,2,1
36,No,Travel_Rarely,571,Research & Development,20,3,Technical Degree,1,2122,3,Male,47,2,2,Financial Analyst,1,Married,3451,14731,0,Y,No,17,4,3,80,1,17,5,3,9,8,6,7
24,No,Travel_Rarely,786,Research & Development,27,3,Marketing,1,2123,4,Male,80,2,3,Financial Analyst,3,Single,8708,7593,7,Y,Yes,15,4,2,80,1,11,3,2,3,3,2,1
32,No,Travel_Rarely,448,Research & Development,15,4,Human Resources,1,2124,3,Female,59,2,2,Engineer,4,Married,9298,25342,3,Y,No,13,3,3,80,0,9,4,3,3,0,0,1
49,No,Non-Travel,101,Research & Development,12,1,Human Resources,1,2125,1,Male,69,2,2,Recruitment Specialist,2,Single,14056,26746,8,Y,No,15,4,2,80,0,17,3,3,11,8,8,11
27,No,Travel_Frequently,977,Research & Development,25,1,Other,1,2126,4,Other,59,3,1,Content Strategist,4,Divorced,4290,16303,1,Y,Yes,11,3,4,80,0,21,5,2,14,14,5,12
34,No,Travel_Rarely,1155,Research & Development,9,4,Medical,1,2127,2,Male,87,2,1,Accountant,2,Single,5745,20460,1,Y,No,14,3,2,80,1,6,4,4,2,0,0,1
32,No,Travel_Rarely,978,Research & Development,18,2,Marketing,1,2128,2,Female,94,4,2,Data Analyst,2,Divorced,10415,22981,2,Y,Yes,25,3,4,80,3,7,4,2,7,4,0,6
55,No,Non-Travel,1433,Sales,17,5,Life Sciences,1,2129,1,Female,41,2,2,Business Development,1,Married,4656,12397,5,Y,No,20,1,1,80,1,19,4,4,10,7,7,10
25,No,Travel_Rarely,1388,Sales,19,3,Human Resources,1,2130,1,Female,37,3,2,Sales Executive,4,Single,4004,18924,3,Y,No,12,3,1,80,2,19,5,3,10,10,1,8
37,No,Travel_Rarely,374,Research & Development,10,3,Life Sciences,1,2131,3,Male,47,3,1,HR Manager,4,Single,5616,8907,4,Y,Yes,14,4,1,80,3,13,5,4,4,4,3,4
52,No,Travel_Rarely,745,Research & Development,8,2,Human Resources,1,2132,3,Female,94,4,4,Tester,1,Married,8633,6570,7,Y,No,21,2,3,80,0,3,3,4,1,0,0,1
30,No,Travel_Rarely,453,Research & Development,20,2,Marketing,1,2133,4,Male,39,3,3,Auditor,2,Married,10213,10398,6,Y,Yes,25,3,3,80,1,8,6,2,6,3,2,5
37,No,Travel_Rarely,541,Research & Development,5,3,Human Resources,1,2134,4,Female,66,3,1,Financial Analyst,3,Married,5208,19891,7,Y,Yes,21,3,4,80,1,7,5,3,5,3,1,5
25,No,Travel_Rarely,868,Research & Development,13,4,Life Sciences,1,2135,4,Male,58,3,1,Employee Relations,1,Single,11341,18731,2,Y,No,14,3,3,80,0,18,2,1,14,14,4,14
29,No,Travel_Frequently,873,Research & Development,21,5,Life Sciences,1,2136,4,Female,75,2,2,Financial Analyst,2,Married,6801,13209,1,Y,No,23,3,3,80,0,17,6,2,11,9,8,10
53,No,Travel_Frequently,710,Sales,27,2,Marketing,1,2137,2,Female,73,1,1,Sales Executive,2,Married,11109,18161,5,Y,Yes,18,5,3,80,0,10,3,3,2,2,0,1
56,No,Non-Travel,1280,Research & Development,2,2,Life Sciences,1,2138,2,Female,65,3,1,Tester,2,Married,9944,19854,2,Y,No,17,3,1,80,1,9,4,2,6,6,2,4
56,No,Travel_Frequently,293,Research & Development,1,1,Technical Degree,1,2139,1,Male,47,3,3,Accountant,2,Married,11332,2907,0,Y,Yes,11,3,3,80,0,8,1,3,1,1,0,0
38,No,Travel_Rarely,1197,Research & Development,8,4,Human Resources,1,2140,1,Male,61,2,1,Engineer,3,Married,10667,24424,7,Y,No,25,4,2,80,0,12,3,3,3,3,1,3
29,No,Travel_Rarely,1410,Research & Development,10,2,Technical Degree,1,2141,3,Male,49,3,2,Developer,1,Single,9729,23639,2,Y,Yes,21,3,3,80,2,9,1,4,4,3,1,3
49,No,Travel_Frequently,524,Research & Development,28,1,Medical,1,2142,3,Female,63,3,2,Marketing Executive,3,Married,14625,9796,5,Y,Yes,13,2,2,80,0,15,3,3,13,11,8,13
34,No,Travel_Frequently,483,Research & Development,5,2,Medical,1,2143,3,Male,70,4,1,Tester,4,Single,8349,11983,8,Y,Yes,18,3,1,80,1,12,6,4,3,3,1,2
45,No,Travel_Rarely,924,Sales,18,2,Other,1,2144,2,Male,64,3,1,Account Manager,3,Divorced,10403,4423,6,Y,No,22,5,4,80,3,19,4,3,15,13,1,13
35,No,Travel_Rarely,736,Research & Development,23,5,Other,1,2145,4,Female,86,3,4,Engineer,4,Married,11450,13893,3,Y,Yes,24,3,3,80,1,20,3,4,13,10,2,11
26,No,Travel_Rarely,642,Research & Development,2,3,Human Resources,1,2146,2,Female,56,1,1,Engineer,1,Single,6178,8640,5,Y,No,22,3,4,80,1,6,0,1,6,4,5,6
49,No,Travel_Rarely,112,Sales,22,2,Life Sciences,1,2147,1,Female,47,2,3,Sales Executive,3,Married,8878,10543,9,Y,Yes,13,5,4,80,0,13,0,4,11,10,0,9
35,No,Travel_Frequently,170,Sales,9,2,Marketing,1,2148,2,Female,50,2,4,Account Manager,4,Married,9329,24916,8,Y,No,23,4,4,80,1,11,4,2,4,4,1,4
49,No,Travel_Rarely,1174,Research & Development,16,2,Medical,1,2149,3,Female,47,3,1,SEO Analyst,1,Married,7829,3170,0,Y,Yes,16,3,4,80,0,20,2,4,14,14,1,13
24,No,Travel_Frequently,676,Research & Development,20,1,Life Sciences,1,2150,1,Male,56,3,3,Software Engineer,1,Single,3896,5146,1,Y,Yes,20,5,3,80,2,1,1,4,1,0,0,0
38,No,Travel_Rarely,656,Research & Development,21,2,Other,1,2151,2,Male,57,3,3,HR Executive,2,Divorced,12748,16416,0,Y,Yes,20,2,2,80,2,8,5,1,5,5,2,4
59,No,Travel_Rarely,724,Research & Development,17,3,Marketing,1,2152,4,Female,44,4,2,Developer,4,Single,9962,15467,4,Y,No,12,4,4,80,0,9,3,3,5,4,1,4
36,No,Travel_Frequently,664,Research & Development,16,2,Human Resources,1,2153,3,Female,74,2,2,Tester,3,Married,14163,23783,4,Y,Yes,24,3,1,80,1,13,4,4,9,6,6,9
31,No,Non-Travel,540,Research & Development,29,2,Life Sciences,1,2154,1,Female,76,2,1,Auditor,3,Single,10781,5237,0,Y,No,12,3,1,80,2,12,1,3,8,5,2,8
34,No,Travel_Rarely,1405,Research & Development,1,3,Technical Degree,1,2155,2,Other,65,2,1,Recruitment Specialist,1,Married,4347,2966,0,Y,Yes,13,3,2,80,1,18,6,3,15,15,3,13
23,No,Travel_Rarely,243,Research & Development,25,4,Human Resources,1,2156,1,Female,48,4,3,Recruitment Specialist,2,Single,8390,9727,7,Y,No,13,1,4,80,1,16,3,3,8,7,1,7
58,No,Non-Travel,879,Research & Development,5,3,Medical,1,2157,1,Female,74,3,2,HR Manager,2,Married,9998,20306,7,Y,Yes,18,3,1,80,2,5,3,2,5,4,4,4
38,No,Travel_Rarely,371,Research & Development,28,3,Human Resources,1,2158,2,Female,86,1,1,Data Analyst,2,Single,6802,20635,0,Y,No,12,2,3,80,3,14,2,4,8,5,5,7
40,No,Non-Travel,1470,Research & Development,27,3,Human Resources,1,2159,3,Male,58,2,5,Tester,1,Married,12648,22953,9,Y,No,12,2,1,80,0,14,1,4,14,12,8,12
45,No,Travel_Rarely,1175,Sales,19,3,Marketing,1,2160,2,Female,45,2,4,Business Development,1,Single,8626,10935,9,Y,Yes,18,3,4,80,0,12,3,3,10,9,8,9
58,No,Travel_Rarely,694,Research & Development,18,1,Medical,1,2161,4,Male,51,4,1,Cybersecurity Specialist,4,Single,9813,11986,6,Y,Yes,23,4,4,80,2,16,2,2,7,7,6,6
33,No,Travel_Rarely,687,Research & Development,26,4,Other,1,2162,4,Female,84,2,4,Financial Analyst,3,Married,13977,12158,3,Y,Yes,23,3,4,80,0,5,0,3,1,1,0,0
24,No,Travel_Rarely,465,Research & Development,23,2,Marketing,1,2163,3,Female,41,3,1,Support Engineer,3,Married,7745,23876,0,Y,Yes,24,3,4,80,2,19,6,3,12,12,7,11
34,No,Travel_Rarely,763,Sales,20,3,Human Resources,1,2164,1,Female,45,2,2,Sales Executive,4,Married,6539,22645,3,Y,Yes,15,3,1,80,0,13,2,4,7,6,4,5
53,Yes,Travel_Rarely,1237,Research & Development,3,4,Life Sciences,1,2165,3,Male,84,3,3,Accountant,4,Married,4253,2796,7,Y,Yes,19,3,3,80,0,17,1,1,11,8,4,9
48,No,Travel_Rarely,669,Research & Development,18,3,Technical Degree,1,2166,3,Female,76,4,1,Software Engineer,1,Divorced,8733,16443,1,Y,No,17,4,4,80,1,12,6,2,8,8,4,7
57,No,Travel_Frequently,552,Research & Development,11,4,Technical Degree,1,2167,1,Male,56,2,2,Tester,3,Single,14946,18276,8,Y,No,17,4,4,80,0,12,2,4,3,2,2,2
28,No,Travel_Frequently,868,Sales,11,3,Marketing,1,2168,2,Female,40,2,2,Sales Executive,3,Married,12256,21376,6,Y,No,23,3,2,80,0,15,6,2,9,8,5,7
54,No,Travel_Frequently,554,Research & Development,11,4,Life Sciences,1,2169,1,Female,44,2,3,Marketing Executive,3,Single,7576,25797,4,Y,Yes,17,5,1,80,1,17,0,1,8,7,0,6
25,No,Travel_Rarely,595,Research & Development,10,4,Technical Degree,1,2170,3,Male,82,2,2,HR Executive,1,Married,15306,15276,7,Y,No,15,3,3,80,0,4,0,2,2,2,0,0
25,No,Travel_Rarely,1469,Research & Development,10,5,Life Sciences,1,2171,4,Female,62,3,2,HR Executive,1,Single,14030,14013,6,Y,Yes,18,3,3,80,0,9,1,2,6,5,2,6
51,No,Travel_Frequently,699,Research & Development,4,4,Other,1,2172,2,Female,51,2,3,Tester,4,Married,14932,24233,8,Y,Yes,18,3,3,80,0,7,4,4,4,1,1,2
29,No,Travel_Frequently,288,Research & Development,9,4,Other,1,2173,2,Female,94,3,3,Marketing Executive,1,Divorced,3234,21274,9,Y,No,13,3,2,80,1,4,2,4,3,3,2,1
52,No,Travel_Rarely,1331,Research & Development,10,3,Marketing,1,2174,1,Female,87,3,2,Cybersecurity Specialist,1,Married,5523,22837,5,Y,Yes,20,3,1,80,3,15,1,2,11,11,8,9
53,No,Travel_Rarely,583,Research & Development,13,3,Medical,1,2175,1,Female,56,1,2,Auditor,3,Divorced,9670,25065,8,Y,No,24,3,4,80,0,14,3,3,6,3,3,5
23,No,Travel_Rarely,1192,Research & Development,23,2,Life Sciences,1,2176,3,Female,41,3,1,Accountant,3,Married,14855,10806,0,Y,No,18,3,1,80,1,11,2,4,10,8,6,8
50,No,Travel_Rarely,1192,Research & Development,1,3,Life Sciences,1,2177,2,Female,89,3,1,Employee Relations,4,Divorced,9005,22603,2,Y,Yes,15,5,2,80,1,13,0,4,13,10,7,12
32,No,Travel_Rarely,1175,Research & Development,16,5,Medical,1,2178,2,Male,62,1,5,Helpdesk,1,Divorced,7458,13208,0,Y,Yes,23,4,4,80,0,24,2,2,15,12,9,14
49,No,Travel_Frequently,718,Research & Development,19,3,Human Resources,1,2179,1,Male,95,2,1,Helpdesk,3,Married,6773,24911,3,Y,No,23,3,2,80,0,16,1,2,9,8,1,8
23,No,Travel_Rarely,657,Research & Development,12,4,Human Resources,1,2180,1,Female,38,3,1,Content Strategist,3,Married,6654,2923,6,Y,Yes,13,1,3,80,0,6,4,4,2,2,0,1
46,No,Travel_Rarely,244,Research & Development,5,4,Human Resources,1,2181,4,Male,55,2,2,Auditor,4,Married,3299,4751,0,Y,No,19,3,2,80,1,13,4,3,10,10,2,8
50,No,Travel_Rarely,588,Sales,23,2,Marketing,1,2182,3,Female,74,3,3,Business Development,3,Married,10910,17314,2,Y,Yes,14,3,4,80,3,12,5,4,10,9,7,10
29,No,Travel_Frequently,696,Sales,5,2,Human Resources,1,2183,4,Male,84,3,3,Business Development,4,Single,15122,7522,3,Y,Yes,25,4,4,80,1,16,3,3,10,9,5,9
46,No,Travel_Rarely,1153,Research & Development,25,2,Marketing,1,2184,3,Male,81,2,3,Cybersecurity Specialist,3,Divorced,10639,11299,2,Y,No,16,4,2,80,0,11,1,4,5,3,2,3
22,Yes,Travel_Rarely,461,Sales,7,2,Medical,1,2185,4,Male,38,3,5,Business Development,4,Divorced,4533,10805,8,Y,Yes,24,4,1,80,0,14,5,4,6,6,2,4
23,No,Travel_Rarely,960,Research & Development,12,3,Life Sciences,1,2186,2,Male,36,4,1,Engineer,4,Divorced,7760,22142,5,Y,No,20,3,1,80,3,7,2,3,4,1,0,4
24,No,Travel_Frequently,778,Research & Development,14,5,Technical Degree,1,2187,1,Female,86,1,2,Tester,4,Single,13659,25379,9,Y,No,13,4,1,80,0,9,0,3,7,4,2,7
45,No,Travel_Rarely,348,Research & Development,1,4,Technical Degree,1,2188,3,Female,86,2,4,Cybersecurity Specialist,2,Single,3203,21503,5,Y,No,21,1,3,80,1,7,2,2,2,0,0,1
33,No,Travel_Rarely,810,Sales,6,3,Marketing,1,2189,2,Male,66,2,2,Account Manager,2,Married,3805,26342,8,Y,No,24,3,3,80,0,12,6,3,7,6,2,7
59,No,Travel_Rarely,1160,Sales,18,1,Marketing,1,2190,3,Female,59,3,4,Account Manager,1,Divorced,7773,13604,7,Y,No,13,2,3,80,0,6,2,3,2,0,0,2
55,No,Travel_Rarely,1066,Research & Development,6,2,Other,1,2191,2,Female,80,3,1,Financial Analyst,1,Divorced,14247,21422,5,Y,Yes,25,4,3,80,0,2,0,3,1,0,0,0
43,No,Travel_Rarely,114,Research & Development,19,3,Life Sciences,1,2192,3,Female,76,2,2,Financial Analyst,3,Single,5298,4436,7,Y,Yes,15,4,1,80,3,12,3,3,11,8,0,9
29,No,Travel_Frequently,544,Sales,12,2,Medical,1,2193,1,Female,83,2,4,Business Development,2,Married,8539,6650,8,Y,Yes,21,3,1,80,2,9,5,3,5,2,4,5
22,No,Travel_Rarely,1216,Research & Development,18,2,Life Sciences,1,2194,2,Male,52,3,1,HR Manager,4,Married,13209,16030,3,Y,Yes,22,3,2,80,0,4,4,4,2,1,1,2
51,No,Travel_Frequently,877,Research & Development,3,3,Other,1,2195,1,Female,87,3,4,Engineer,1,Married,11881,17225,4,Y,Yes,13,5,3,80,0,10,6,3,8,8,3,6
22,No,Travel_Rarely,887,Research & Development,11,2,Marketing,1,2196,1,Female,85,3,1,HR Manager,1,Single,9239,12340,5,Y,Yes,11,3,2,80,1,21,5,4,12,10,1,12
52,No,Travel_Rarely,733,Research & Development,26,4,Life Sciences,1,2197,2,Other,60,3,1,Recruitment Specialist,4,Single,9850,15965,6,Y,Yes,12,3,3,80,0,19,4,3,12,10,3,11
38,No,Travel_Rarely,336,Research & Development,4,2,Marketing,1,2198,3,Female,97,2,2,Developer,4,Single,9090,10731,9,Y,No,16,3,4,80,1,12,5,3,12,10,3,10
33,No,Travel_Rarely,809,Sales,13,1,Technical Degree,1,2199,3,Female,91,2,1,Sales Executive,2,Married,11731,19993,4,Y,No,23,3,3,80,2,12,6,4,8,6,3,8
25,No,Travel_Rarely,731,Sales,1,1,Life Sciences,1,2200,2,Male,89,2,1,Business Development,4,Divorced,9900,8893,4,Y,Yes,12,5,3,80,1,5,5,2,1,0,0,1
30,No,Travel_Frequently,1187,Research & Development,20,2,Medical,1,2201,2,Female,66,3,1,Content Strategist,1,Married,13308,16078,9,Y,No,24,3,1,80,2,12,2,3,4,3,3,3
45,No,Travel_Frequently,403,Research & Development,6,3,Technical Degree,1,2202,4,Male,63,3,2,Content Lead,1,Married,14428,20963,4,Y,No,20,2,4,80,2,14,5,1,14,14,0,13
54,No,Travel_Rarely,325,Research & Development,21,3,Medical,1,2203,1,Female,30,3,2,Engineer,2,Divorced,3809,19987,6,Y,No,18,2,3,80,1,9,6,3,9,8,8,7
57,No,Travel_Rarely,402,Research & Development,29,3,Medical,1,2204,2,Female,70,3,4,Cybersecurity Specialist,3,Married,9710,23357,9,Y,Yes,16,1,4,80,2,7,1,3,5,4,1,4
50,No,Travel_Rarely,291,Research & Development,14,3,Marketing,1,2205,2,Female,73,3,4,Support Engineer,2,Married,13704,20370,9,Y,Yes,25,3,2,80,0,17,4,3,12,12,6,12
27,No,Travel_Rarely,1446,Research & Development,21,3,Medical,1,2206,2,Male,64,2,3,SEO Analyst,1,Married,13490,7662,2,Y,Yes,16,4,2,80,0,19,6,2,11,10,1,10
26,No,Non-Travel,1396,Research & Development,9,3,Other,1,2207,1,Other,56,2,3,Accountant,2,Single,10182,5249,9,Y,No,21,3,1,80,1,19,5,2,10,10,2,10
23,No,Travel_Frequently,534,Research & Development,9,1,Human Resources,1,2208,1,Male,50,4,1,Engineer,3,Married,11237,7587,7,Y,Yes,21,5,3,80,0,19,3,3,13,12,7,11
33,No,Travel_Rarely,805,Research & Development,25,3,Medical,1,2209,1,Male,52,3,2,Financial Analyst,1,Divorced,3934,21498,9,Y,No,16,4,1,80,0,15,3,2,6,5,3,5
23,No,Travel_Frequently,1249,Research & Development,7,4,Life Sciences,1,2210,1,Female,70,3,1,HR Executive,4,Divorced,5997,4904,3,Y,No,15,3,2,80,0,11,0,4,3,1,0,2
46,Yes,Travel_Rarely,303,Sales,29,4,Other,1,2211,4,Male,79,1,2,Business Development,1,Single,5761,10751,3,Y,Yes,25,3,3,80,2,6,1,2,5,5,4,5
44,No,Travel_Frequently,943,Sales,15,3,Marketing,1,2212,4,Male,51,3,2,Sales Executive,4,Single,12620,26275,5,Y,Yes,23,3,4,80,3,18,4,3,14,11,4,14
26,Yes,Non-Travel,638,Sales,10,2,Marketing,1,2213,2,Female,69,3,3,Business Development,1,Married,4245,6840,7,Y,Yes,12,2,1,80,1,12,1,3,12,9,6,10
32,No,Travel_Rarely,1213,Research & Development,9,2,Other,1,2214,1,Male,31,3,3,HR Manager,3,Married,9515,8260,8,Y,No,16,3,3,80,3,20,4,3,13,11,0,13
56,No,Travel_Rarely,726,Sales,29,5,Human Resources,1,2215,2,Male,71,1,1,Account Manager,4,Single,8787,21434,0,Y,No,23,3,2,80,2,15,0,2,13,11,2,11
22,No,Non-Travel,139,Sales,28,2,Marketing,1,2216,1,Male,59,2,1,Business Development,1,Married,10033,4843,1,Y,No,18,3,4,80,0,19,1,3,13,11,1,11
31,No,Travel_Rarely,259,Research & Development,24,2,Marketing,1,2217,2,Female,73,2,1,Recruitment Specialist,4,Married,14941,5550,9,Y,Yes,25,3,3,80,1,1,1,2,1,0,0,0
59,No,Travel_Rarely,1223,Sales,24,2,Technical Degree,1,2218,3,Other,39,4,4,Account Manager,1,Married,3171,4680,5,Y,Yes,21,3,3,80,1,13,4,3,8,6,2,8
54,No,Travel_Rarely,1424,Research & Development,15,2,Technical Degree,1,2219,1,Female,92,4,2,Software Engineer,3,Divorced,5189,20120,6,Y,No,22,3,1,80,0,19,2,2,11,9,9,11
46,No,Travel_Frequently,969,Research & Development,21,2,Technical Degree,1,2220,2,Male,53,3,1,Auditor,2,Married,6345,9416,9,Y,No,21,3,4,80,0,19,4,3,15,15,5,15
38,No,Travel_Rarely,1367,Sales,9,3,Human Resources,1,2221,2,Female,35,3,1,Account Manager,3,Married,15282,15000,4,Y,Yes,25,2,1,80,2,12,1,1,6,4,2,5
41,No,Travel_Rarely,435,Research & Development,24,3,Other,1,2222,1,Male,74,1,2,Financial Analyst,2,Divorced,14442,13424,4,Y,Yes,20,3,4,80,0,18,0,4,12,12,5,11
56,No,Travel_Frequently,648,Sales,7,4,Marketing,1,2223,1,Female,47,1,1,Business Development,1,Married,11007,21685,5,Y,No,17,3,3,80,3,9,0,4,2,0,1,1
42,No,Non-Travel,242,Research & Development,24,1,Marketing,1,2224,4,Male,45,1,2,Auditor,3,Married,8647,15269,5,Y,No,24,4,4,80,1,8,2,3,4,3,0,2
50,No,Travel_Rarely,1454,Research & Development,25,2,Marketing,1,2225,2,Female,69,3,2,HR Executive,3,Married,6514,16506,3,Y,No,13,2,3,80,0,7,2,4,4,3,1,3
50,No,Travel_Rarely,599,Research & Development,23,3,Medical,1,2226,3,Male,45,2,1,Developer,2,Married,13886,15296,9,Y,Yes,16,3,2,80,0,9,1,4,9,8,5,8
28,No,Travel_Frequently,364,Research & Development,25,3,Marketing,1,2227,4,Other,99,3,1,Cybersecurity Specialist,3,Married,4281,17104,6,Y,Yes,18,3,2,80,1,16,2,3,9,8,1,8
54,No,Travel_Rarely,1205,Research & Development,8,3,Marketing,1,2228,1,Male,42,3,1,HR Manager,2,Divorced,5059,5408,8,Y,No,17,2,2,80,0,10,0,3,5,5,2,4
29,No,Travel_Frequently,836,Research & Development,2,4,Other,1,2229,3,Female,97,4,2,Data Analyst,2,Divorced,15103,3480,1,Y,No,11,3,1,80,0,12,1,2,12,10,3,10
40,No,Travel_Rarely,1260,Sales,3,1,Life Sciences,1,2230,2,Female,79,4,1,Business Development,2,Single,11835,13657,7,Y,Yes,22,3,4,80,1,7,5,3,3,3,1,1
45,No,Travel_Rarely,931,Research & Development,22,4,Life Sciences,1,2231,4,Female,58,4,4,Employee Relations,3,Married,5216,22625,9,Y,No,17,3,2,80,1,10,5,3,1,1,0,1
39,No,Non-Travel,1164,Research & Development,22,3,Marketing,1,2232,4,Male,87,3,2,Employee Relations,4,Single,9107,23768,9,Y,No,14,2,4,80,2,7,2,3,6,6,2,6
25,No,Travel_Rarely,135,Sales,23,2,Medical,1,2233,2,Male,36,3,2,Account Manager,1,Married,10057,11464,5,Y,Yes,21,3,1,80,1,13,0,2,8,5,2,6
31,No,Travel_Rarely,1031,Sales,2,4,Medical,1,2234,3,Male,34,3,2,Business Development,3,Single,12830,13260,2,Y,No,23,3,2,80,3,1,2,4,1,0,0,0
35,No,Non-Travel,676,Research & Development,28,3,Human Resources,1,2235,1,Female,69,2,1,Content Strategist,4,Single,6272,11740,1,Y,No,20,3,2,80,0,14,0,4,11,8,2,9
28,No,Travel_Rarely,132,Sales,1,2,Human Resources,1,2236,4,Female,33,2,5,Sales Executive,2,Married,6969,13050,9,Y,No,25,4,4,80,0,3,5,4,1,0,0,1
39,No,Travel_Rarely,1246,Research & Development,27,1,Other,1,2237,2,Male,36,4,5,Support Engineer,4,Single,5420,7217,9,Y,Yes,23,2,2,80,1,20,1,4,15,14,3,14
43,No,Travel_Rarely,1001,Sales,12,2,Marketing,1,2238,1,Female,66,3,1,Sales Executive,4,Single,14443,20819,5,Y,No,13,3,3,80,1,17,0,4,11,8,8,10
47,No,Travel_Frequently,1454,Research & Development,5,3,Technical Degree,1,2239,1,Female,88,2,3,Financial Analyst,1,Married,10030,10746,5,Y,Yes,18,3,3,80,0,11,5,2,7,7,3,5
52,No,Travel_Frequently,1299,Sales,27,2,Medical,1,2240,3,Female,79,2,1,Business Development,4,Married,14022,24238,4,Y,No,12,3,2,80,1,14,3,4,7,6,4,7
46,No,Travel_Rarely,958,Sales,18,2,Technical Degree,1,2241,2,Female,98,2,3,Account Manager,3,Divorced,7248,15470,3,Y,Yes,17,3,3,80,0,4,4,1,2,1,1,0
47,No,Travel_Rarely,552,Research & Development,25,1,Human Resources,1,2242,1,Female,58,2,1,Recruitment Specialist,1,Married,5030,5546,8,Y,No,16,3,1,80,3,5,6,2,3,1,2,3
39,No,Travel_Rarely,173,Research & Development,19,3,Medical,1,2243,1,Other,84,4,1,Support Engineer,1,Divorced,5853,13752,1,Y,No,18,1,1,80,1,3,0,4,2,2,0,1
49,No,Travel_Frequently,1279,Research & Development,28,4,Technical Degree,1,2244,4,Female,96,3,2,Marketing Executive,1,Married,13283,7144,3,Y,Yes,14,2,4,80,0,14,3,3,6,3,3,5
59,No,Travel_Rarely,974,Sales,2,4,Marketing,1,2245,1,Male,59,2,2,Business Development,2,Single,12878,6311,0,Y,No,12,3,3,80,0,16,2,3,13,13,1,11
53,No,Non-Travel,1149,Research & Development,28,2,Technical Degree,1,2246,2,Male,49,2,1,Data Analyst,2,Married,13875,11291,9,Y,No,19,3,2,80,2,14,5,4,13,13,6,12
39,No,Travel_Rarely,789,Research & Development,16,4,Human Resources,1,2247,4,Male,96,4,2,Auditor,1,Married,8165,7972,3,Y,Yes,13,2,3,80,2,14,5,3,8,8,2,6
